STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
TLG,M,66,MON FLO,20130701 0000,20130701 0000,6634, ,AF
TLG,M,66,MON FLO,20130801 0000,20130801 0000,6862, ,AF
TLG,M,66,MON FLO,20130901 0000,20130901 0000,6099, ,AF
TLG,M,66,MON FLO,20131001 0000,20131001 0000,16542, ,AF
TLG,M,66,MON FLO,20131101 0000,20131101 0000,9879, ,AF
TLG,M,66,MON FLO,20131201 0000,20131201 0000,10086, ,AF
TLG,M,66,MON FLO,20140101 0000,20140101 0000,10090, ,AF
TLG,M,66,MON FLO,20140201 0000,20140201 0000,9052, ,AF
TLG,M,66,MON FLO,20140301 0000,20140301 0000,10065, ,AF
TLG,M,66,MON FLO,20140401 0000,20140401 0000,21091, ,AF
TLG,M,66,MON FLO,20140501 0000,20140501 0000,10129, ,AF
TLG,M,66,MON FLO,20140601 0000,20140601 0000,5830, ,AF
TLG,M,66,MON FLO,20140701 0000,20140701 0000,6282, ,AF
TLG,M,66,MON FLO,20140801 0000,20140801 0000,6279, ,AF
TLG,M,66,MON FLO,20140901 0000,20140901 0000,5899, ,AF
TLG,M,66,MON FLO,20141001 0000,20141001 0000,8882, ,AF
TLG,M,66,MON FLO,20141101 0000,20141101 0000,10286, ,AF
TLG,M,66,MON FLO,20141201 0000,20141201 0000,10679, ,AF
TLG,M,66,MON FLO,20150101 0000,20150101 0000,10497, ,AF
TLG,M,66,MON FLO,20150201 0000,20150201 0000,9580, ,AF
TLG,M,66,MON FLO,20150301 0000,20150301 0000,10724, ,AF
TLG,M,66,MON FLO,20150401 0000,20150401 0000,20881, ,AF
TLG,M,66,MON FLO,20150501 0000,20150501 0000,10126, ,AF
TLG,M,66,MON FLO,20150601 0000,20150601 0000,6025, ,AF
TLG,M,66,MON FLO,20150701 0000,20150701 0000,5773, ,AF
TLG,M,66,MON FLO,20150801 0000,20150801 0000,5712, ,AF
TLG,M,66,MON FLO,20150901 0000,20150901 0000,5251, ,AF
TLG,M,66,MON FLO,20151001 0000,20151001 0000,8705, ,AF
TLG,M,66,MON FLO,20151101 0000,20151101 0000,9608, ,AF
TLG,M,66,MON FLO,20151201 0000,20151201 0000,9843, ,AF
TLG,M,66,MON FLO,20160101 0000,20160101 0000,9859, ,AF
TLG,M,66,MON FLO,20160201 0000,20160201 0000,8925, ,AF
TLG,M,66,MON FLO,20160301 0000,20160301 0000,10299, ,AF
TLG,M,66,MON FLO,20160401 0000,20160401 0000,37619, ,AF
TLG,M,66,MON FLO,20160501 0000,20160501 0000,23501, ,AF
TLG,M,66,MON FLO,20160601 0000,20160601 0000,6573, ,AF
TLG,M,66,MON FLO,20160701 0000,20160701 0000,6476, ,AF
TLG,M,66,MON FLO,20160801 0000,20160801 0000,5994, ,AF
TLG,M,66,MON FLO,20160901 0000,20160901 0000,5172, ,AF
TLG,M,66,MON FLO,20161001 0000,20161001 0000,19313, ,AF
TLG,M,66,MON FLO,20161101 0000,20161101 0000,12234, ,AF
TLG,M,66,MON FLO,20161201 0000,20161201 0000,10742, ,AF
TLG,M,66,MON FLO,20170101 0000,20170101 0000,396103, ,AF
TLG,M,66,MON FLO,20170201 0000,20170201 0000,564278, ,AF
TLG,M,66,MON FLO,20170301 0000,20170301 0000,637091, ,AF
TLG,M,66,MON FLO,20170401 0000,20170401 0000,615550, ,AF
TLG,M,66,MON FLO,20170501 0000,20170501 0000,482757, ,AF
TLG,M,66,MON FLO,20170601 0000,20170601 0000,307021, ,AF
TLG,M,66,MON FLO,20170701 0000,20170701 0000,224807, ,AF
TLG,M,66,MON FLO,20170801 0000,20170801 0000,171052,e,AF
TLG,M,66,MON FLO,20170901 0000,20170901 0000,76559, ,AF
